PTAXID,COMPANYID,BRANCHID,CLIENTID,DATE,VAT,INCOMETAX,DELETESTATUS,CREATEDBY,CREATEDDATETIME,MODIFIEDBY,MODIFIEDDATETIME
2123,1000,1,125,3/30/2021 0:00,2009,0,FALSE,156,16:33.2,,
2124,1000,1,54,3/31/2021 0:00,0,0,FALSE,156,39:25.4,,
2126,1000,1,39,3/31/2021 0:00,0,0,FALSE,156,02:20.5,,
2127,1000,1,78,3/31/2021 0:00,0,0,FALSE,156,19:38.3,,
2130,1000,1,4,3/31/2021 0:00,0,0,FALSE,156,03:38.9,,
2131,1000,1,118,3/31/2021 0:00,0,0,FALSE,156,41:43.4,,
2132,1000,1,105,3/31/2021 0:00,795,0,FALSE,156,01:35.6,,
2133,1000,1,136,2/28/2021 0:00,0,18401,FALSE,156,19:43.4,,
2134,1000,1,156,2/28/2021 0:00,0,890,FALSE,156,36:35.4,,
2135,1000,1,20,2/28/2021 0:00,0,1911,FALSE,156,47:49.6,,
2136,1000,1,7,3/31/2021 0:00,0,0,FALSE,156,37:49.2,,
2137,1000,1,106,3/31/2021 0:00,0,0,FALSE,156,53:50.7,,
2138,1000,1,106,3/30/2021 0:00,0,0,FALSE,156,58:14.1,,
2139,1000,1,164,3/31/2021 0:00,0,3751,FALSE,156,26:47.9,,
2140,1000,1,186,3/31/2021 0:00,0,0,FALSE,156,41:49.3,,
2141,1000,1,169,3/31/2021 0:00,0,0,FALSE,156,22:32.3,,
2142,1000,1,21,1/31/2021 0:00,0,0,FALSE,156,52:27.2,,
2143,1000,1,21,3/31/2021 0:00,0,0,FALSE,156,57:30.7,,
2144,1000,1,165,3/31/2021 0:00,1109,0,FALSE,156,21:50.0,,
2146,1000,1,95,3/31/2021 0:00,712,0,FALSE,156,37:45.0,,
2147,1000,1,124,3/31/2021 0:00,0,0,FALSE,156,00:39.6,,
2148,1000,1,126,3/31/2021 0:00,14125,0,FALSE,156,26:18.4,,
2149,1000,1,126,3/30/2021 0:00,0,3894,FALSE,156,27:57.6,,
2150,1000,1,81,3/31/2021 0:00,0,0,FALSE,156,47:16.8,,
2151,1000,1,81,3/30/2021 0:00,0,0,FALSE,156,52:55.0,,
2152,1000,1,183,3/31/2021 0:00,815,0,FALSE,156,29:33.2,,
2153,1000,1,43,3/31/2021 0:00,0,0,FALSE,48,32:50.9,,
2154,1000,1,174,3/31/2021 0:00,0,0,FALSE,48,59:13.7,,
2156,1000,1,185,3/31/2021 0:00,0,0,FALSE,156,52:24.0,,
2158,1000,1,149,3/31/2021 0:00,21290,0,FALSE,156,53:38.1,,
2159,1000,1,149,3/30/2021 0:00,0,11324,FALSE,156,58:31.9,,
2161,1000,1,148,3/31/2021 0:00,15746,96765,FALSE,156,58:46.4,,
2162,1000,1,148,3/30/2021 0:00,0,19194,FALSE,156,04:53.5,,
2164,1000,1,132,3/31/2021 0:00,0,0,FALSE,156,57:58.6,,
2165,1000,1,53,1/31/2021 0:00,8942,0,FALSE,156,17:33.3,,
2166,1000,1,53,1/30/2021 0:00,0,7988,FALSE,156,26:11.3,,
2167,1000,1,132,3/30/2021 0:00,0,256,FALSE,156,4/22/2021 7:41,,
2168,1000,1,168,2/28/2021 0:00,1136,1012,FALSE,156,22:00.9,,
2169,1000,1,49,4/30/2020 0:00,0,0,FALSE,156,51:03.5,,
2170,1000,1,49,4/29/2020 0:00,0,6777,FALSE,156,53:25.8,,
2171,1000,1,49,5/31/2020 0:00,0,0,FALSE,156,58:47.8,,
2172,1000,1,49,5/30/2020 0:00,0,4224,FALSE,156,16:01.6,,
2173,1000,1,49,6/30/2020 0:00,0,0,FALSE,156,27:18.5,,
2174,1000,1,49,6/29/2020 0:00,0,6548,FALSE,156,36:26.9,,
2175,1000,1,49,7/31/2020 0:00,0,0,FALSE,156,05:56.4,,
2176,1000,1,49,7/30/2020 0:00,0,4067,FALSE,156,09:31.5,,
2177,1000,1,49,8/31/2020 0:00,0,0,FALSE,156,19:07.9,,
2178,1000,1,49,8/30/2020 0:00,0,3183,FALSE,156,23:09.5,,
2180,1000,1,132,12/30/2020 0:00,0,565,FALSE,156,57:48.6,,
2182,1000,1,87,3/31/2021 0:00,1037,0,FALSE,156,24:14.1,,
2183,1000,1,54,3/30/2021 0:00,3234,0,FALSE,156,13:39.2,,
2184,1000,1,78,2/27/2021 0:00,786,0,FALSE,156,24:39.1,,
2185,1000,1,78,3/30/2021 0:00,812,0,FALSE,156,26:47.9,,
2186,1000,1,53,2/28/2021 0:00,3572,0,FALSE,156,00:52.1,,
2187,1000,1,53,2/27/2021 0:00,554,4401,FALSE,156,09:57.5,,
2188,1000,1,149,1/29/2021 0:00,0,4640,FALSE,156,02:29.4,,
2189,1000,1,20,3/31/2021 0:00,0,0,FALSE,156,28:30.2,,
2190,1000,1,43,4/30/2021 0:00,0,0,FALSE,48,49:34.3,,
2191,1000,1,135,4/30/2021 0:00,0,0,FALSE,156,48:16.7,,
2192,1000,1,186,4/30/2021 0:00,0,0,FALSE,156,43:22.8,,
2193,1000,1,111,4/30/2021 0:00,0,0,FALSE,156,40:36.1,,
2196,1000,1,121,4/29/2021 0:00,0,0,FALSE,156,29:38.9,,
2197,1000,1,41,4/30/2021 0:00,0,0,FALSE,156,55:56.3,,
2198,1000,1,29,4/30/2021 0:00,0,0,FALSE,156,29:10.7,,
2199,1000,1,169,4/30/2021 0:00,0,0,FALSE,156,56:13.9,,
2200,1000,1,144,4/30/2021 0:00,0,0,FALSE,156,29:57.9,,
2201,1000,1,114,4/30/2021 0:00,1088,0,FALSE,156,47:02.8,,
2202,1000,1,7,4/30/2021 0:00,0,0,FALSE,156,58:24.7,,
2204,1000,1,105,4/30/2021 0:00,1581,0,FALSE,156,42:05.6,,
2205,1000,1,62,4/30/2021 0:00,0,0,FALSE,156,56:27.4,,
2206,1000,1,4,4/30/2021 0:00,0,0,FALSE,156,29:23.7,,
2207,1000,1,185,4/30/2021 0:00,0,0,FALSE,156,57:31.3,,
2208,1000,1,125,4/30/2021 0:00,0,1773,FALSE,156,27:33.9,,
2209,1000,1,125,4/29/2021 0:00,2082,0,FALSE,156,31:45.9,,
2210,1000,1,142,4/30/2021 0:00,0,0,FALSE,156,25:24.2,,
2211,1000,1,70,4/30/2021 0:00,0,0,FALSE,156,16:43.2,,
2212,1000,1,30,4/30/2021 0:00,0,0,FALSE,156,29:14.9,,
2213,1000,1,21,4/30/2021 0:00,0,0,FALSE,156,02:26.1,,
2214,1000,1,124,4/30/2021 0:00,86,0,FALSE,156,36:17.8,,
2215,1000,1,95,4/30/2021 0:00,752,0,FALSE,156,23:32.5,,
2216,1000,1,3,4/30/2021 0:00,0,0,FALSE,156,41:49.2,,
2217,1000,1,3,4/29/2021 0:00,0,247,FALSE,156,44:24.7,,
2218,1000,1,106,4/30/2021 0:00,0,0,FALSE,156,07:51.1,,
2219,1000,1,106,4/29/2021 0:00,0,0,FALSE,156,19:10.5,,
2220,1000,1,122,4/30/2021 0:00,2189,244,FALSE,156,41:40.8,,
2221,1000,1,39,4/30/2021 0:00,0,686,FALSE,156,57:54.5,,
2222,1000,1,24,4/30/2021 0:00,0,0,FALSE,156,08:46.8,,
2223,1000,1,87,4/30/2021 0:00,2650,0,FALSE,156,28:09.1,,
2224,1000,1,133,4/30/2021 0:00,0,0,FALSE,156,34:39.3,,
3214,1000,1,168,4/30/2021 0:00,0,0,FALSE,156,47:49.9,,
3215,1000,1,118,4/30/2021 0:00,0,0,FALSE,156,16:30.6,,
3216,1000,1,131,4/30/2021 0:00,7232,1330,FALSE,156,43:14.0,,
3217,1000,1,131,4/29/2021 0:00,745,0,FALSE,156,46:52.2,,
3218,1000,1,23,4/30/2021 0:00,0,0,FALSE,48,47:46.8,,
3219,1000,1,93,4/30/2021 0:00,0,0,FALSE,48,57:53.1,,
3220,1000,1,78,4/30/2021 0:00,0,0,FALSE,156,03:36.7,,
3221,1000,1,78,4/29/2021 0:00,869,0,FALSE,156,06:06.8,,
3222,1000,1,175,4/30/2021 0:00,0,0,FALSE,48,19:05.6,,
3223,1000,1,175,4/29/2021 0:00,0,0,FALSE,48,19:42.6,,
3224,1000,1,174,4/30/2021 0:00,0,0,FALSE,48,23:57.7,,
3225,1000,1,164,4/30/2021 0:00,0,4695,FALSE,156,04:30.2,,
3226,1000,1,149,4/30/2021 0:00,15466,0,FALSE,156,50:33.5,,
3227,1000,1,149,4/29/2021 0:00,0,12707,FALSE,156,55:18.2,,
3228,1000,1,157,4/30/2021 0:00,0,0,FALSE,156,09:14.5,,
3229,1000,1,54,4/30/2021 0:00,0,0,FALSE,156,07:24.4,,
3233,1000,1,132,4/30/2021 0:00,0,0,FALSE,156,22:34.8,,
3234,1000,1,132,4/29/2021 0:00,0,463,FALSE,156,26:20.3,,
3235,1000,1,81,4/30/2021 0:00,0,0,FALSE,156,51:26.0,,
3236,1000,1,81,4/29/2021 0:00,0,0,FALSE,156,53:17.5,,
3238,1000,1,165,4/30/2021 0:00,3601,0,FALSE,156,33:19.0,,
3239,1000,1,94,4/30/2021 0:00,0,0,FALSE,156,12:20.3,,
3240,1000,1,49,9/30/2020 0:00,5756,0,FALSE,156,56:07.3,,
3241,1000,1,49,9/29/2020 0:00,0,4969,FALSE,156,00:32.3,,
3242,1000,1,49,10/31/2020 0:00,1890,0,FALSE,156,08:17.2,,
3243,1000,1,49,10/30/2020 0:00,0,4145,FALSE,156,12:09.4,,
3244,1000,1,91,4/30/2021 0:00,0,0,FALSE,156,22:52.5,,
3245,1000,1,68,4/30/2021 0:00,0,0,FALSE,156,40:55.7,,
3247,1000,1,146,4/30/2021 0:00,0,369,FALSE,156,01:32.8,,
3248,1000,1,127,4/30/2021 0:00,0,0,FALSE,156,18:04.7,,
3249,1000,1,126,4/30/2021 0:00,13811,0,FALSE,156,34:13.8,,
3250,1000,1,126,4/29/2021 0:00,2348,5447,FALSE,156,37:58.0,,
3251,1000,1,137,4/30/2021 0:00,321,61,FALSE,156,48:54.0,,
3252,1000,1,90,4/30/2021 0:00,0,0,FALSE,156,27:02.5,,
3253,1000,1,148,4/30/2021 0:00,0,20064,FALSE,156,47:17.2,,
3254,1000,1,40,4/30/2021 0:00,0,0,FALSE,156,16:50.5,,
3255,1000,1,138,4/30/2021 0:00,4534,1640,FALSE,156,46:21.1,,
3256,1000,1,108,4/30/2021 0:00,0,0,FALSE,156,03:17.1,,
3257,1000,1,108,4/29/2021 0:00,1115,0,FALSE,156,10:58.4,,
3258,1000,1,180,4/30/2021 0:00,0,0,FALSE,156,56:26.6,,
3259,1000,1,116,4/30/2021 0:00,6,0,FALSE,156,23:38.6,,
3260,1000,1,56,4/30/2021 0:00,249,309,FALSE,156,14:27.1,,
3261,1000,1,102,4/30/2021 0:00,197,0,FALSE,156,13:43.5,,
3262,1000,1,172,4/30/2021 0:00,0,0,FALSE,156,51:05.5,,
3263,1000,1,54,4/29/2021 0:00,3651,0,FALSE,156,11:58.0,,
3264,1000,1,86,4/30/2021 0:00,0,0,FALSE,156,48:30.7,,
3265,1000,1,86,4/29/2021 0:00,1581,0,FALSE,156,52:34.8,,
3266,1000,1,178,4/30/2021 0:00,0,0,FALSE,156,17:39.9,,
3267,1000,1,161,4/30/2021 0:00,0,0,FALSE,156,29:12.4,,
3269,1000,1,20,4/30/2021 0:00,0,0,FALSE,156,37:40.6,,
3270,1000,1,171,4/30/2021 0:00,1817,0,FALSE,156,40:22.4,,
3271,1000,1,132,8/31/2020 0:00,160,1610,FALSE,156,24:27.3,,
3272,1000,1,183,4/30/2021 0:00,827,0,FALSE,156,22:06.9,,
3275,1000,1,151,4/30/2021 0:00,0,0,FALSE,156,05:16.5,,
3279,1000,1,148,4/29/2021 0:00,92405,7674,FALSE,156,16:44.5,,
3280,1000,1,187,8/31/2020 0:00,0,0,FALSE,156,02:27.0,,
3281,1000,1,187,10/31/2020 0:00,0,0,FALSE,156,02:59.0,,
3282,1000,1,187,12/31/2020 0:00,0,0,FALSE,156,04:23.4,,
3283,1000,1,187,2/28/2021 0:00,0,0,FALSE,156,06:54.6,,
3284,1000,1,187,4/30/2021 0:00,0,0,FALSE,156,07:19.8,,
3285,1000,1,49,11/30/2020 0:00,4495,0,FALSE,156,22:01.6,,
3286,1000,1,49,11/29/2020 0:00,0,3341,FALSE,156,30:36.5,,
3287,1000,1,49,12/31/2020 0:00,12122,0,FALSE,156,39:18.4,,
3288,1000,1,49,12/30/2020 0:00,2175,13186,FALSE,156,46:33.5,,
3290,1000,1,135,5/31/2021 0:00,0,0,FALSE,156,51:08.1,,
4289,1000,1,29,5/31/2021 0:00,0,0,FALSE,156,25:37.5,,
4290,1000,1,62,5/31/2021 0:00,0,0,FALSE,156,20:18.1,,
4291,1000,1,81,5/31/2021 0:00,0,0,FALSE,156,13:47.0,,
4292,1000,1,81,5/30/2021 0:00,0,0,FALSE,156,16:17.0,,
4293,1000,1,142,5/31/2021 0:00,0,0,FALSE,156,34:48.8,,
4294,1000,1,21,5/31/2021 0:00,0,0,FALSE,156,16:34.2,,
4296,1000,1,186,5/31/2021 0:00,0,0,FALSE,156,36:20.7,,
4297,1000,1,111,5/31/2021 0:00,0,0,FALSE,156,54:57.0,,
4298,1000,1,24,5/31/2021 0:00,0,0,FALSE,156,21:14.7,,
4299,1000,1,70,5/31/2021 0:00,0,0,FALSE,156,40:08.9,,
4300,1000,1,144,5/31/2021 0:00,0,0,FALSE,156,59:03.9,,
4301,1000,1,169,5/31/2021 0:00,0,0,FALSE,156,28:21.5,,
4302,1000,1,175,5/31/2021 0:00,0,0,FALSE,48,37:58.9,,
4303,1000,1,43,5/31/2021 0:00,0,0,FALSE,48,57:06.9,,
4304,1000,1,78,5/31/2021 0:00,0,0,FALSE,156,06:27.9,,
4305,1000,1,78,5/30/2021 0:00,0,0,FALSE,156,08:46.9,,
4306,1000,1,174,5/31/2021 0:00,0,0,FALSE,48,17:17.6,,
4307,1000,1,106,5/31/2021 0:00,0,0,FALSE,156,24:17.1,,
4308,1000,1,106,5/30/2021 0:00,0,0,FALSE,156,27:10.8,,
4309,1000,1,93,5/31/2021 0:00,0,0,FALSE,48,31:35.7,,
4310,1000,1,157,5/31/2021 0:00,0,0,FALSE,156,40:32.1,,
4311,1000,1,125,5/31/2021 0:00,0,2079,FALSE,156,57:38.3,,
4312,1000,1,125,5/30/2021 0:00,2000,0,FALSE,156,07:47.5,,
4313,1000,1,41,5/31/2021 0:00,0,0,FALSE,156,34:29.7,,
4314,1000,1,168,5/31/2021 0:00,0,0,FALSE,156,14:39.8,,
4315,1000,1,118,5/31/2021 0:00,0,0,FALSE,156,57:10.2,,
4316,1000,1,3,5/31/2021 0:00,0,0,FALSE,156,18:28.0,,
4317,1000,1,3,5/30/2021 0:00,0,247,FALSE,156,20:55.4,,
4318,1000,1,114,5/31/2021 0:00,0,0,FALSE,156,36:43.3,,
4319,1000,1,87,5/31/2021 0:00,2811,2019,FALSE,156,37:41.7,,
4320,1000,1,133,5/31/2021 0:00,0,0,FALSE,156,56:21.7,,
4321,1000,1,54,5/31/2021 0:00,0,0,FALSE,156,30:04.8,,
4322,1000,1,4,5/31/2021 0:00,0,0,FALSE,156,26:28.3,,
4323,1000,1,105,5/31/2021 0:00,143,6481,FALSE,156,54:55.4,,
4324,1000,1,95,5/31/2021 0:00,34,0,FALSE,156,19:48.0,,
4325,1000,1,30,5/31/2021 0:00,0,0,FALSE,156,32:21.8,,
4326,1000,1,149,5/31/2021 0:00,21007,0,FALSE,156,49:11.4,,
4327,1000,1,149,5/31/2021 0:00,0,12088,FALSE,156,52:48.6,,
4329,1000,1,131,5/31/2021 0:00,8728,2997,FALSE,156,37:33.5,,
4330,1000,1,185,5/31/2021 0:00,0,0,FALSE,156,42:37.7,,
4331,1000,1,7,5/31/2021 0:00,5316,1229,FALSE,156,13:20.9,,
4332,1000,1,53,3/31/2021 0:00,3195,0,FALSE,156,22:53.0,,
4333,1000,1,53,3/30/2021 0:00,839,1976,FALSE,156,27:52.3,,
4334,1000,1,126,5/31/2021 0:00,13834,1171,FALSE,156,41:29.6,,
4335,1000,1,126,5/30/2021 0:00,0,3180,FALSE,156,43:52.6,,
4336,1000,1,124,5/31/2021 0:00,843,0,FALSE,156,07:04.6,,
4337,1000,1,128,4/30/2021 0:00,0,2251,FALSE,156,34:03.3,,
4338,1000,1,164,5/31/2021 0:00,0,5696,FALSE,156,10:07.6,,
4339,1000,1,188,4/30/2021 0:00,0,0,FALSE,156,12:16.2,,
4340,1000,1,188,5/31/2021 0:00,4599,1579,FALSE,156,26:27.6,,
4341,1000,1,1,6/30/2020 0:00,0,10,FALSE,156,49:35.9,,
4342,1000,1,1,8/31/2020 0:00,0,1,FALSE,156,52:17.8,,
4343,1000,1,1,4/30/2021 0:00,3214,496,FALSE,156,55:40.1,,
4345,1000,1,173,5/31/2021 0:00,939,7911,FALSE,156,44:04.7,,
4346,1000,1,165,5/31/2021 0:00,1912,0,FALSE,156,14:27.7,,
4347,1000,1,148,5/31/2021 0:00,0,19796,FALSE,156,07:39.5,,
4348,1000,1,128,5/31/2021 0:00,0,0,FALSE,156,01:55.4,,
4349,1000,1,122,5/31/2021 0:00,2473,1373,FALSE,156,23:59.8,,
4350,1000,1,148,5/30/2021 0:00,72558,0,FALSE,156,55:05.9,,
4351,1000,1,121,4/30/2021 0:00,326,0,FALSE,156,08:49.2,,
4352,1000,1,121,5/31/2021 0:00,2984,0,FALSE,156,18:54.5,,
4353,1000,1,121,5/30/2021 0:00,0,0,FALSE,156,20:34.7,,
4354,1000,1,53,4/30/2021 0:00,6127,0,FALSE,156,20:19.5,,
4355,1000,1,53,4/29/2021 0:00,852,6975,FALSE,156,24:37.5,,
4356,1000,1,20,5/31/2021 0:00,0,0,FALSE,156,17:23.8,,
4357,1000,1,39,5/31/2021 0:00,0,21195,FALSE,156,33:28.4,,
4358,1000,1,20,12/31/2017 0:00,1075,0,FALSE,156,32:48.0,,
4360,1000,1,183,5/31/2021 0:00,827,0,FALSE,156,10:18.2,,
5360,1000,1,135,6/30/2021 0:00,0,0,FALSE,156,14:30.9,,
5361,1000,1,54,6/30/2021 0:00,0,0,FALSE,156,57:51.6,,
5363,1000,1,142,6/30/2021 0:00,0,0,FALSE,156,19:46.1,,
5364,1000,1,3,6/30/2021 0:00,0,0,FALSE,156,45:02.3,,
5365,1000,1,3,6/29/2021 0:00,0,247,FALSE,156,53:40.1,,
5366,1000,1,121,6/30/2021 0:00,1070,0,FALSE,156,14:13.7,,
5367,1000,1,121,6/29/2021 0:00,0,0,FALSE,156,16:19.1,,
6362,1000,1,186,6/30/2021 0:00,0,0,FALSE,156,23:53.6,,
6363,1000,1,126,6/30/2021 0:00,18394,6937,FALSE,156,10:55.9,,
6364,1000,1,126,6/29/2021 0:00,1546,5625,FALSE,156,16:57.8,,
6365,1000,1,149,6/30/2021 0:00,20684,0,FALSE,156,17:24.0,,
6366,1000,1,149,6/29/2021 0:00,0,30439,FALSE,156,18:46.3,,
6367,1000,1,111,6/30/2021 0:00,0,0,FALSE,156,49:46.5,,
6368,1000,1,30,6/30/2021 0:00,0,0,FALSE,156,19:54.9,,
6369,1000,1,24,6/30/2021 0:00,0,0,FALSE,156,51:41.3,,
6370,1000,1,41,6/30/2021 0:00,0,0,FALSE,156,45:32.2,,
6371,1000,1,132,8/31/2020 0:00,163,1634,FALSE,1,27:52.5,,
6372,1000,1,122,6/30/2021 0:00,0,0,FALSE,156,21:21.0,,
6374,1000,1,78,6/29/2021 0:00,0,0,FALSE,156,25:37.1,,
6375,1000,1,70,6/30/2021 0:00,0,0,FALSE,156,56:55.5,,
6376,1000,1,144,6/30/2021 0:00,0,0,FALSE,156,31:41.3,,
6377,1000,1,114,6/30/2021 0:00,883,0,FALSE,156,40:23.1,,
6378,1000,1,78,6/30/2021 0:00,0,5408,FALSE,156,56:22.0,,
6379,1000,1,105,6/30/2021 0:00,0,0,FALSE,156,50:39.8,,
6380,1000,1,131,6/30/2021 0:00,5769,1283,FALSE,156,58:53.4,,
6381,1000,1,95,6/30/2021 0:00,0,0,FALSE,156,15:06.0,,
6382,1000,1,62,6/30/2021 0:00,0,0,FALSE,156,28:41.6,,
6383,1000,1,39,6/30/2021 0:00,0,0,FALSE,156,32:02.2,,
6384,1000,1,169,6/30/2021 0:00,0,0,FALSE,156,46:37.0,,
6385,1000,1,168,6/30/2021 0:00,0,0,FALSE,156,07:44.2,,
6386,1000,1,152,3/31/2021 0:00,1114,21929,FALSE,156,26:28.1,,
6387,1000,1,188,6/30/2021 0:00,0,0,FALSE,156,29:43.9,,
6388,1000,1,106,6/30/2021 0:00,0,0,FALSE,156,44:02.3,,
6389,1000,1,106,6/29/2021 0:00,0,0,FALSE,156,45:49.3,,
6390,1000,1,7,6/30/2021 0:00,5631,2969,FALSE,156,59:54.8,,
6391,1000,1,21,6/30/2021 0:00,0,0,FALSE,156,47:54.3,,
6392,1000,1,174,6/30/2021 0:00,0,0,FALSE,48,38:51.0,,
6393,1000,1,175,6/30/2021 0:00,0,0,FALSE,48,40:03.0,,
6394,1000,1,175,6/29/2021 0:00,0,0,FALSE,48,41:07.5,,
6395,1000,1,93,6/30/2021 0:00,0,0,FALSE,48,42:25.4,,
6396,1000,1,43,6/30/2021 0:00,0,0,FALSE,48,43:26.0,,
6397,1000,1,23,6/30/2021 0:00,0,0,FALSE,48,09:30.5,,
6398,1000,1,29,6/30/2021 0:00,0,0,FALSE,156,29:36.2,,
6399,1000,1,190,6/30/2021 0:00,0,0,FALSE,156,08:17.2,,
6400,1000,1,4,6/30/2021 0:00,0,0,FALSE,156,47:54.5,,
6401,1000,1,157,6/30/2021 0:00,0,0,FALSE,156,40:05.5,,
6402,1000,1,164,6/30/2021 0:00,0,4473,FALSE,156,54:56.9,,
6403,1000,1,133,6/30/2021 0:00,0,0,FALSE,156,13:29.3,,
6404,1000,1,146,6/30/2021 0:00,0,247,FALSE,156,01:40.5,,
6405,1000,1,94,6/30/2021 0:00,0,0,FALSE,156,29:57.5,,
6406,1000,1,183,6/30/2021 0:00,652,0,FALSE,156,46:53.3,,
6407,1000,1,127,6/30/2021 0:00,0,0,FALSE,156,16:57.6,,
6409,1000,1,185,6/30/2021 0:00,4092,1098,FALSE,156,12:36.1,,
6410,1000,1,125,6/30/2021 0:00,0,2198,FALSE,156,13:00.7,,
6411,1000,1,125,6/29/2021 0:00,1753,0,FALSE,156,21:11.1,,
6412,1000,1,87,6/30/2021 0:00,0,0,FALSE,156,00:40.2,,
6413,1000,1,124,6/30/2021 0:00,192,0,FALSE,156,56:14.6,,
7399,1000,1,40,6/30/2021 0:00,0,0,FALSE,156,27:59.8,,
7400,1000,1,91,6/30/2021 0:00,0,0,FALSE,156,06:03.7,,
7401,1000,1,68,6/30/2021 0:00,0,0,FALSE,156,24:48.2,,
7402,1000,1,81,6/30/2021 0:00,0,0,FALSE,156,31:44.1,,
7403,1000,1,81,6/29/2021 0:00,0,0,FALSE,156,33:20.0,,
7406,1000,1,145,4/30/2021 0:00,0,259,FALSE,156,48:58.0,,
7407,1000,1,145,6/30/2021 0:00,0,205,FALSE,156,55:03.7,,
7408,1000,1,20,6/30/2021 0:00,0,0,FALSE,156,31:28.0,,
7409,1000,1,137,6/30/2021 0:00,328,13,FALSE,156,53:59.1,,
7410,1000,1,138,6/30/2021 0:00,1927,396,FALSE,156,19:46.9,,
7411,1000,1,102,6/30/2021 0:00,0,0,FALSE,156,11:26.9,,
7413,1000,1,153,1/31/2021 0:00,2579,1046,FALSE,156,30:24.8,,
7414,1000,1,56,5/31/2021 0:00,2067,0,FALSE,156,7/20/2021 8:04,,
7415,1000,1,151,6/30/2021 0:00,0,0,FALSE,156,36:01.2,,
7416,1000,1,172,6/30/2021 0:00,0,0,FALSE,156,01:24.1,,
7417,1000,1,161,6/30/2021 0:00,0,0,FALSE,156,10:03.5,,
7419,1000,1,86,6/30/2021 0:00,0,0,FALSE,156,06:34.6,,
7420,1000,1,86,6/29/2021 0:00,0,0,FALSE,156,07:54.3,,
7421,1000,1,90,6/30/2021 0:00,0,0,FALSE,156,22:17.7,,
7422,1000,1,108,6/30/2021 0:00,0,0,FALSE,156,48:31.5,,
7423,1000,1,108,6/29/2021 0:00,1023,0,FALSE,156,58:28.3,,
7424,1000,1,108,10/30/2020 0:00,1362,0,FALSE,156,01:04.4,,
7427,1000,1,156,3/31/2021 0:00,0,275,FALSE,156,22:31.1,,
7428,1000,1,156,4/30/2021 0:00,0,0,FALSE,156,24:30.4,,
7430,1000,1,156,6/30/2021 0:00,0,153,FALSE,156,35:55.5,,
7431,1000,1,153,2/28/2021 0:00,0,0,FALSE,156,35:47.5,,
7432,1000,1,153,3/31/2021 0:00,0,0,FALSE,156,40:47.2,,
7433,1000,1,153,3/30/2021 0:00,0,0,FALSE,156,43:28.3,,
7434,1000,1,153,4/30/2021 0:00,0,0,FALSE,156,57:37.6,,
7435,1000,1,153,4/29/2021 0:00,0,0,FALSE,156,00:00.2,,
7436,1000,1,153,5/31/2021 0:00,0,0,FALSE,156,08:35.4,,
7437,1000,1,153,5/30/2021 0:00,0,0,FALSE,156,12:10.7,,
7438,1000,1,153,6/30/2021 0:00,0,0,FALSE,156,19:56.5,,
7439,1000,1,153,6/29/2021 0:00,0,0,FALSE,156,21:59.7,,
7440,1000,1,178,6/30/2021 0:00,0,0,FALSE,156,24:51.5,,
7441,1000,1,178,6/29/2021 0:00,0,0,FALSE,156,29:42.3,,
7442,1000,1,178,4/29/2021 0:00,0,0,FALSE,156,35:16.9,,
7443,1000,1,171,6/30/2021 0:00,574,0,FALSE,156,45:58.2,,
7444,1000,1,53,5/31/2021 0:00,1581,0,FALSE,156,00:40.2,,
7445,1000,1,53,5/30/2021 0:00,276,3003,FALSE,156,15:41.4,,
7447,1000,1,189,4/30/2020 0:00,359,0,FALSE,156,55:11.9,,
7449,1000,1,97,4/30/2021 0:00,2721,0,FALSE,156,48:49.6,,
7450,1000,1,97,6/30/2021 0:00,0,0,FALSE,156,53:33.9,,
7453,1000,1,159,4/30/2021 0:00,0,534,FALSE,156,40:12.2,,
7454,1000,1,159,2/28/2021 0:00,0,6679,FALSE,156,42:26.3,,
7455,1000,1,159,2/27/2021 0:00,520,0,FALSE,156,43:50.5,,
7456,1000,1,173,6/30/2021 0:00,0,6840,FALSE,156,27:13.6,,
7458,1000,1,148,6/30/2021 0:00,0,13610,FALSE,156,03:52.9,,
7459,1000,1,148,6/29/2021 0:00,79642,12397,FALSE,156,08:41.7,,
7460,1000,1,165,6/30/2021 0:00,4703,0,FALSE,156,57:27.9,,
7461,1000,1,116,6/30/2021 0:00,7,0,FALSE,156,16:16.7,,
7462,1000,1,142,12/31/2020 0:00,2963,0,FALSE,156,30:55.6,265,15:36.2
7463,1000,1,54,7/31/2021 0:00,0,0,FALSE,156,20:19.0,,
7465,1000,1,111,7/31/2021 0:00,0,0,FALSE,156,37:22.2,,
7466,1000,1,122,8/31/2020 0:00,232,0,FALSE,156,47:21.3,,
7467,1000,1,122,7/31/2021 0:00,1319,287,FALSE,156,57:06.9,,
8462,1000,1,156,7/31/2021 0:00,0,191,FALSE,156,28:18.8,,
8464,1000,1,30,7/31/2021 0:00,0,0,FALSE,156,41:20.8,,
8465,1000,1,3,7/31/2021 0:00,0,0,FALSE,156,08:02.3,,
8466,1000,1,3,7/30/2021 0:00,0,247,FALSE,156,09:33.1,,
8467,1000,1,149,7/31/2021 0:00,25430,13296,FALSE,156,19:39.1,,
8468,1000,1,149,7/30/2021 0:00,0,28715,FALSE,156,25:19.1,,
8469,1000,1,24,7/31/2021 0:00,0,0,FALSE,156,39:42.4,,
8470,1000,1,142,7/31/2021 0:00,0,0,FALSE,156,00:39.8,,
